,date,county,state,cases,deaths,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS
37025,2020-04-06,Cabarrus,North Carolina,76,2,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-07,Cabarrus,North Carolina,81,2,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-08,Cabarrus,North Carolina,86,2,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-09,Cabarrus,North Carolina,86,2,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-10,Cabarrus,North Carolina,94,2,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-11,Cabarrus,North Carolina,107,2,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-12,Cabarrus,North Carolina,117,1,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-13,Cabarrus,North Carolina,165,1,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-14,Cabarrus,North Carolina,190,3,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-15,Cabarrus,North Carolina,191,3,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-16,Cabarrus,North Carolina,198,3,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-17,Cabarrus,North Carolina,201,3,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-18,Cabarrus,North Carolina,204,3,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37025,2020-04-19,Cabarrus,North Carolina,208,3,Cabarrus County,NC,Charlotte-Concord-Gastonia,37,25
37027,2020-03-25,Caldwell,North Carolina,1,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-03-26,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-03-27,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-03-28,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-03-29,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-03-30,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-03-31,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-01,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-02,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-03,Caldwell,North Carolina,3,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-04,Caldwell,North Carolina,5,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-05,Caldwell,North Carolina,6,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-06,Caldwell,North Carolina,9,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-07,Caldwell,North Carolina,10,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-08,Caldwell,North Carolina,10,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-09,Caldwell,North Carolina,11,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-10,Caldwell,North Carolina,14,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-11,Caldwell,North Carolina,15,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-12,Caldwell,North Carolina,17,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-13,Caldwell,North Carolina,19,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-14,Caldwell,North Carolina,19,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-15,Caldwell,North Carolina,19,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-16,Caldwell,North Carolina,19,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-17,Caldwell,North Carolina,22,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-18,Caldwell,North Carolina,21,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37027,2020-04-19,Caldwell,North Carolina,22,0,Caldwell County,NC,Hickory-Lenoir-Morganton,37,27
37031,2020-03-20,Carteret,North Carolina,1,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-21,Carteret,North Carolina,1,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-22,Carteret,North Carolina,2,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-23,Carteret,North Carolina,4,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-24,Carteret,North Carolina,4,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-25,Carteret,North Carolina,5,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-26,Carteret,North Carolina,5,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-27,Carteret,North Carolina,5,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-28,Carteret,North Carolina,6,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-29,Carteret,North Carolina,8,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-30,Carteret,North Carolina,10,0,Carteret County,NC,Morehead City,37,31
37031,2020-03-31,Carteret,North Carolina,12,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-01,Carteret,North Carolina,12,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-02,Carteret,North Carolina,13,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-03,Carteret,North Carolina,14,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-04,Carteret,North Carolina,15,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-05,Carteret,North Carolina,15,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-06,Carteret,North Carolina,17,0,Carteret County,NC,Morehead City,37,31
37031,2020-04-07,Carteret,North Carolina,17,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-08,Carteret,North Carolina,18,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-09,Carteret,North Carolina,19,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-10,Carteret,North Carolina,20,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-11,Carteret,North Carolina,21,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-12,Carteret,North Carolina,21,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-13,Carteret,North Carolina,22,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-14,Carteret,North Carolina,22,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-15,Carteret,North Carolina,22,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-16,Carteret,North Carolina,22,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-17,Carteret,North Carolina,22,1,Carteret County,NC,Morehead City,37,31
37031,2020-04-18,Carteret,North Carolina,22,2,Carteret County,NC,Morehead City,37,31
37031,2020-04-19,Carteret,North Carolina,22,2,Carteret County,NC,Morehead City,37,31
37033,2020-03-29,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-03-30,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-03-31,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-04-01,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-04-02,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-04-03,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-04-04,Caswell,North Carolina,1,0,Caswell County,NC,,37,33
37033,2020-04-05,Caswell,North Carolina,2,0,Caswell County,NC,,37,33
37033,2020-04-06,Caswell,North Carolina,2,0,Caswell County,NC,,37,33
37033,2020-04-07,Caswell,North Carolina,2,0,Caswell County,NC,,37,33
37033,2020-04-08,Caswell,North Carolina,2,0,Caswell County,NC,,37,33
37033,2020-04-09,Caswell,North Carolina,2,0,Caswell County,NC,,37,33
37033,2020-04-10,Caswell,North Carolina,3,0,Caswell County,NC,,37,33
37033,2020-04-11,Caswell,North Carolina,3,0,Caswell County,NC,,37,33
37033,2020-04-12,Caswell,North Carolina,3,0,Caswell County,NC,,37,33
37033,2020-04-13,Caswell,North Carolina,3,0,Caswell County,NC,,37,33
37033,2020-04-14,Caswell,North Carolina,3,0,Caswell County,NC,,37,33
37033,2020-04-15,Caswell,North Carolina,3,0,Caswell County,NC,,37,33
37033,2020-04-16,Caswell,North Carolina,4,0,Caswell County,NC,,37,33
37033,2020-04-17,Caswell,North Carolina,7,0,Caswell County,NC,,37,33
37033,2020-04-18,Caswell,North Carolina,7,0,Caswell County,NC,,37,33
37033,2020-04-19,Caswell,North Carolina,7,0,Caswell County,NC,,37,33
37035,2020-03-21,Catawba,North Carolina,1,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-22,Catawba,North Carolina,1,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-23,Catawba,North Carolina,1,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-24,Catawba,North Carolina,4,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-25,Catawba,North Carolina,4,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-26,Catawba,North Carolina,4,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-27,Catawba,North Carolina,7,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-28,Catawba,North Carolina,10,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-29,Catawba,North Carolina,14,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-30,Catawba,North Carolina,14,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-03-31,Catawba,North Carolina,15,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-01,Catawba,North Carolina,15,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-02,Catawba,North Carolina,16,0,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-03,Catawba,North Carolina,16,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-04,Catawba,North Carolina,16,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-05,Catawba,North Carolina,22,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-06,Catawba,North Carolina,25,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-07,Catawba,North Carolina,27,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-08,Catawba,North Carolina,28,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-09,Catawba,North Carolina,27,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-10,Catawba,North Carolina,29,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-11,Catawba,North Carolina,33,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-12,Catawba,North Carolina,32,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-13,Catawba,North Carolina,33,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-14,Catawba,North Carolina,35,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-15,Catawba,North Carolina,35,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-16,Catawba,North Carolina,37,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-17,Catawba,North Carolina,40,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-18,Catawba,North Carolina,40,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37035,2020-04-19,Catawba,North Carolina,40,1,Catawba County,NC,Hickory-Lenoir-Morganton,37,35
37037,2020-03-06,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-07,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-08,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-09,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-10,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-11,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-12,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-13,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-14,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-15,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-16,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-17,Chatham,North Carolina,1,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-18,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-19,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-20,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-21,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-22,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-23,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-24,Chatham,North Carolina,3,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-25,Chatham,North Carolina,6,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-26,Chatham,North Carolina,9,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-27,Chatham,North Carolina,11,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-28,Chatham,North Carolina,12,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-29,Chatham,North Carolina,13,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-30,Chatham,North Carolina,14,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-03-31,Chatham,North Carolina,17,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-01,Chatham,North Carolina,17,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-02,Chatham,North Carolina,19,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-03,Chatham,North Carolina,19,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-04,Chatham,North Carolina,21,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-05,Chatham,North Carolina,21,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-06,Chatham,North Carolina,21,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-07,Chatham,North Carolina,21,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-08,Chatham,North Carolina,24,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-09,Chatham,North Carolina,26,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-10,Chatham,North Carolina,26,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-11,Chatham,North Carolina,37,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-12,Chatham,North Carolina,63,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-13,Chatham,North Carolina,69,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-14,Chatham,North Carolina,75,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-15,Chatham,North Carolina,77,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-16,Chatham,North Carolina,80,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-17,Chatham,North Carolina,85,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-18,Chatham,North Carolina,101,0,Chatham County,NC,Durham-Chapel Hill,37,37
37037,2020-04-19,Chatham,North Carolina,119,0,Chatham County,NC,Durham-Chapel Hill,37,37
37039,2020-03-22,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-23,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-24,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-25,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-26,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-27,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-28,Cherokee,North Carolina,4,0,Cherokee County,NC,,37,39
37039,2020-03-29,Cherokee,North Carolina,6,0,Cherokee County,NC,,37,39
37039,2020-03-30,Cherokee,North Carolina,7,0,Cherokee County,NC,,37,39
37039,2020-03-31,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-01,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-02,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-03,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-04,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-05,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-06,Cherokee,North Carolina,8,1,Cherokee County,NC,,37,39
37039,2020-04-07,Cherokee,North Carolina,9,1,Cherokee County,NC,,37,39
37039,2020-04-08,Cherokee,North Carolina,9,1,Cherokee County,NC,,37,39
37039,2020-04-09,Cherokee,North Carolina,9,1,Cherokee County,NC,,37,39
37039,2020-04-10,Cherokee,North Carolina,10,1,Cherokee County,NC,,37,39
37039,2020-04-11,Cherokee,North Carolina,10,1,Cherokee County,NC,,37,39
37039,2020-04-12,Cherokee,North Carolina,10,1,Cherokee County,NC,,37,39
37039,2020-04-13,Cherokee,North Carolina,10,1,Cherokee County,NC,,37,39
37039,2020-04-14,Cherokee,North Carolina,12,1,Cherokee County,NC,,37,39
37039,2020-04-15,Cherokee,North Carolina,12,1,Cherokee County,NC,,37,39
37039,2020-04-16,Cherokee,North Carolina,13,1,Cherokee County,NC,,37,39
37039,2020-04-17,Cherokee,North Carolina,14,1,Cherokee County,NC,,37,39
37039,2020-04-18,Cherokee,North Carolina,14,1,Cherokee County,NC,,37,39
37039,2020-04-19,Cherokee,North Carolina,14,1,Cherokee County,NC,,37,39
37041,2020-04-03,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-04,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-05,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-06,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-07,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-08,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-09,Chowan,North Carolina,1,0,Chowan County,NC,,37,41
37041,2020-04-10,Chowan,North Carolina,2,0,Chowan County,NC,,37,41
37041,2020-04-11,Chowan,North Carolina,3,0,Chowan County,NC,,37,41
37041,2020-04-12,Chowan,North Carolina,3,0,Chowan County,NC,,37,41
37041,2020-04-13,Chowan,North Carolina,3,0,Chowan County,NC,,37,41
37041,2020-04-14,Chowan,North Carolina,4,0,Chowan County,NC,,37,41
37041,2020-04-15,Chowan,North Carolina,5,0,Chowan County,NC,,37,41
37041,2020-04-16,Chowan,North Carolina,5,0,Chowan County,NC,,37,41
37041,2020-04-17,Chowan,North Carolina,6,0,Chowan County,NC,,37,41
37041,2020-04-18,Chowan,North Carolina,6,0,Chowan County,NC,,37,41
37041,2020-04-19,Chowan,North Carolina,6,0,Chowan County,NC,,37,41
37043,2020-03-31,Clay,North Carolina,1,0,Clay County,NC,,37,43
37043,2020-04-01,Clay,North Carolina,1,0,Clay County,NC,,37,43
37043,2020-04-02,Clay,North Carolina,2,0,Clay County,NC,,37,43
37043,2020-04-03,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-04,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-05,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-06,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-07,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-08,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-09,Clay,North Carolina,4,0,Clay County,NC,,37,43
37043,2020-04-10,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-11,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-12,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-13,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-14,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-15,Clay,North Carolina,3,0,Clay County,NC,,37,43
37043,2020-04-16,Clay,North Carolina,4,0,Clay County,NC,,37,43
37043,2020-04-17,Clay,North Carolina,5,0,Clay County,NC,,37,43
37043,2020-04-18,Clay,North Carolina,5,0,Clay County,NC,,37,43
37043,2020-04-19,Clay,North Carolina,5,0,Clay County,NC,,37,43
37045,2020-03-25,Cleveland,North Carolina,1,0,Cleveland County,NC,Shelby,37,45
37045,2020-03-26,Cleveland,North Carolina,2,0,Cleveland County,NC,Shelby,37,45
37045,2020-03-27,Cleveland,North Carolina,2,0,Cleveland County,NC,Shelby,37,45
37045,2020-03-28,Cleveland,North Carolina,3,0,Cleveland County,NC,Shelby,37,45
37045,2020-03-29,Cleveland,North Carolina,5,0,Cleveland County,NC,Shelby,37,45
37045,2020-03-30,Cleveland,North Carolina,5,0,Cleveland County,NC,Shelby,37,45
37045,2020-03-31,Cleveland,North Carolina,6,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-01,Cleveland,North Carolina,6,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-02,Cleveland,North Carolina,7,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-03,Cleveland,North Carolina,10,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-04,Cleveland,North Carolina,15,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-05,Cleveland,North Carolina,15,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-06,Cleveland,North Carolina,18,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-07,Cleveland,North Carolina,23,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-08,Cleveland,North Carolina,26,0,Cleveland County,NC,Shelby,37,45
37045,2020-04-09,Cleveland,North Carolina,27,0,Cleveland County,NC,Shelby,37,45
