	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Published_Value	Published_UOM	Estimated_Real_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type	Measure_Hierarchy_Level	GeoFIPS_Type	County_FIPS	County_Name	PZ_Name	WDB_Name	State_FIPS	State_Name	Region_FIPS	Region_Name	Nation_FIPS	Nation_Name
14407	" ""37129"""	New Hanover, NC	BEA_CA5N_2010	   State and local	2018.0	1372995	N$	1372995	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37129"""	New Hanover, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
14408	" ""37131"""	Northampton, NC	BEA_CA5N_2010	   State and local	2018.0	54846	N$	54846	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37131"""	Northampton, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	0	USA
14409	" ""37133"""	Onslow, NC	BEA_CA5N_2010	   State and local	2018.0	471682	N$	471682	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37133"""	Onslow, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14410	" ""37135"""	Orange, NC	BEA_CA5N_2010	   State and local	2018.0	3383654	N$	3383654	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37135"""	Orange, NC	North Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
14411	" ""37137"""	Pamlico, NC	BEA_CA5N_2010	   State and local	2018.0	45147	N$	45147	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37137"""	Pamlico, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14412	" ""37139"""	Pasquotank, NC	BEA_CA5N_2010	   State and local	2018.0	192243	N$	192243	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37139"""	Pasquotank, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14413	" ""37141"""	Pender, NC	BEA_CA5N_2010	   State and local	2018.0	152759	N$	152759	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37141"""	Pender, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
14414	" ""37143"""	Perquimans, NC	BEA_CA5N_2010	   State and local	2018.0	30764	N$	30764	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37143"""	Perquimans, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14415	" ""37145"""	Person, NC	BEA_CA5N_2010	   State and local	2018.0	94619	N$	94619	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37145"""	Person, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
14416	" ""37147"""	Pitt, NC	BEA_CA5N_2010	   State and local	2018.0	1845115	N$	1845115	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37147"""	Pitt, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
14417	" ""37149"""	Polk, NC	BEA_CA5N_2010	   State and local	2018.0	44983	N$	44983	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37149"""	Polk, NC	Western	Region C	37000	North Carolina	95000	Southeast	0	USA
14418	" ""37151"""	Randolph, NC	BEA_CA5N_2010	   State and local	2018.0	319478	N$	319478	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37151"""	Randolph, NC	Piedmont-Triad	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
14419	" ""37153"""	Richmond, NC	BEA_CA5N_2010	   State and local	2018.0	151327	N$	151327	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37153"""	Richmond, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
14420	" ""37155"""	Robeson, NC	BEA_CA5N_2010	   State and local	2018.0	450751	N$	450751	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37155"""	Robeson, NC			37000	North Carolina	95000	Southeast	0	USA
14421	" ""37157"""	Rockingham, NC	BEA_CA5N_2010	   State and local	2018.0	198586	N$	198586	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37157"""	Rockingham, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
14422	" ""37159"""	Rowan, NC	BEA_CA5N_2010	   State and local	2018.0	349927	N$	349927	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37159"""	Rowan, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
14423	" ""37161"""	Rutherford, NC	BEA_CA5N_2010	   State and local	2018.0	169424	N$	169424	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37161"""	Rutherford, NC	Western	Region C	37000	North Carolina	95000	Southeast	0	USA
14424	" ""37163"""	Sampson, NC	BEA_CA5N_2010	   State and local	2018.0	219168	N$	219168	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37163"""	Sampson, NC	South Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
14425	" ""37165"""	Scotland, NC	BEA_CA5N_2010	   State and local	2018.0	128552	N$	128552	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37165"""	Scotland, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
14426	" ""37167"""	Stanly, NC	BEA_CA5N_2010	   State and local	2018.0	244295	N$	244295	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37167"""	Stanly, NC	Southwest		37000	North Carolina	95000	Southeast	0	USA
14427	" ""37169"""	Stokes, NC	BEA_CA5N_2010	   State and local	2018.0	89741	N$	89741	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37169"""	Stokes, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
14428	" ""37171"""	Surry, NC	BEA_CA5N_2010	   State and local	2018.0	246811	N$	246811	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37171"""	Surry, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
14429	" ""37173"""	Swain, NC	BEA_CA5N_2010	   State and local	2018.0	151247	N$	151247	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37173"""	Swain, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
14430	" ""37175"""	Transylvania, NC	BEA_CA5N_2010	   State and local	2018.0	73149	N$	73149	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37175"""	Transylvania, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
14431	" ""37177"""	Tyrrell, NC	BEA_CA5N_2010	   State and local	2018.0	21679	N$	21679	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37177"""	Tyrrell, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14432	" ""37179"""	Union, NC	BEA_CA5N_2010	   State and local	2018.0	569970	N$	569970	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37179"""	Union, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
14433	" ""37181"""	Vance, NC	BEA_CA5N_2010	   State and local	2018.0	126214	N$	126214	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37181"""	Vance, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
14434	" ""37183"""	Wake, NC	BEA_CA5N_2010	   State and local	2018.0	5478999	N$	5478999	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37183"""	Wake, NC	North Central	Capital Area	37000	North Carolina	95000	Southeast	0	USA
14435	" ""37185"""	Warren, NC	BEA_CA5N_2010	   State and local	2018.0	62669	N$	62669	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37185"""	Warren, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
14436	" ""37187"""	Washington, NC	BEA_CA5N_2010	   State and local	2018.0	36489	N$	36489	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37187"""	Washington, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14437	" ""37189"""	Watauga, NC	BEA_CA5N_2010	   State and local	2018.0	377433	N$	377433	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37189"""	Watauga, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
14438	" ""37191"""	Wayne, NC	BEA_CA5N_2010	   State and local	2018.0	451460	N$	451460	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37191"""	Wayne, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14439	" ""37193"""	Wilkes, NC	BEA_CA5N_2010	   State and local	2018.0	177318	N$	177318	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37193"""	Wilkes, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
14440	" ""37195"""	Wilson, NC	BEA_CA5N_2010	   State and local	2018.0	276682	N$	276682	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37195"""	Wilson, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	0	USA
14441	" ""37197"""	Yadkin, NC	BEA_CA5N_2010	   State and local	2018.0	76301	N$	76301	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37197"""	Yadkin, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
14442	" ""37199"""	Yancey, NC	BEA_CA5N_2010	   State and local	2018.0	46379	N$	46379	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	4	CNTY	" ""37199"""	Yancey, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
14443	" ""37000"""	North Carolina	BEA_CA5N_2012	   Federal civilian	2018.0	7598279	N$	7598279	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37000"""	North Carolina			37000	North Carolina	95000	Southeast	0	USA
14444	" ""37001"""	Alamance, NC	BEA_CA5N_2012	   Federal civilian	2018.0	21251	N$	21251	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37001"""	Alamance, NC	Piedmont-Triad	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
14445	" ""37003"""	Alexander, NC	BEA_CA5N_2012	   Federal civilian	2018.0	4084	N$	4084	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37003"""	Alexander, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
14446	" ""37005"""	Alleghany, NC	BEA_CA5N_2012	   Federal civilian	2018.0	3280	N$	3280	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37005"""	Alleghany, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
14447	" ""37007"""	Anson, NC	BEA_CA5N_2012	   Federal civilian	2018.0	4001	N$	4001	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37007"""	Anson, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
14448	" ""37009"""	Ashe, NC	BEA_CA5N_2012	   Federal civilian	2018.0	4542	N$	4542	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37009"""	Ashe, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
14449	" ""37011"""	Avery, NC	BEA_CA5N_2012	   Federal civilian	2018.0	3617	N$	3617	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37011"""	Avery, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
14450	" ""37013"""	Beaufort, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10088	N$	10088	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37013"""	Beaufort, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
14451	" ""37015"""	Bertie, NC	BEA_CA5N_2012	   Federal civilian	2018.0	7699	N$	7699	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37015"""	Bertie, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
14452	" ""37017"""	Bladen, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10172	N$	10172	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37017"""	Bladen, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
14453	" ""37019"""	Brunswick, NC	BEA_CA5N_2012	   Federal civilian	2018.0	46663	N$	46663	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37019"""	Brunswick, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
14454	" ""37021"""	Buncombe, NC	BEA_CA5N_2012	   Federal civilian	2018.0	363405	N$	363405	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37021"""	Buncombe, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
14455	" ""37023"""	Burke, NC	BEA_CA5N_2012	   Federal civilian	2018.0	13144	N$	13144	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37023"""	Burke, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
14456	" ""37025"""	Cabarrus, NC	BEA_CA5N_2012	   Federal civilian	2018.0	28873	N$	28873	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37025"""	Cabarrus, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
14457	" ""37027"""	Caldwell, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10884	N$	10884	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37027"""	Caldwell, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
14458	" ""37029"""	Camden, NC	BEA_CA5N_2012	   Federal civilian	2018.0	872	N$	872	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37029"""	Camden, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14459	" ""37031"""	Carteret, NC	BEA_CA5N_2012	   Federal civilian	2018.0	30358	N$	30358	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37031"""	Carteret, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14460	" ""37033"""	Caswell, NC	BEA_CA5N_2012	   Federal civilian	2018.0	2962	N$	2962	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37033"""	Caswell, NC	Piedmont-Triad	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
14461	" ""37035"""	Catawba, NC	BEA_CA5N_2012	   Federal civilian	2018.0	29864	N$	29864	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37035"""	Catawba, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
14462	" ""37037"""	Chatham, NC	BEA_CA5N_2012	   Federal civilian	2018.0	8561	N$	8561	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37037"""	Chatham, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
14463	" ""37039"""	Cherokee, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10311	N$	10311	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37039"""	Cherokee, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
14464	" ""37041"""	Chowan, NC	BEA_CA5N_2012	   Federal civilian	2018.0	2508	N$	2508	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37041"""	Chowan, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14465	" ""37043"""	Clay, NC	BEA_CA5N_2012	   Federal civilian	2018.0	1603	N$	1603	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37043"""	Clay, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
14466	" ""37045"""	Cleveland, NC	BEA_CA5N_2012	   Federal civilian	2018.0	16302	N$	16302	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37045"""	Cleveland, NC	Southwest	Region C	37000	North Carolina	95000	Southeast	0	USA
14467	" ""37047"""	Columbus, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10347	N$	10347	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37047"""	Columbus, NC	South Central	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
14468	" ""37049"""	Craven, NC	BEA_CA5N_2012	   Federal civilian	2018.0	570513	N$	570513	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37049"""	Craven, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14469	" ""37051"""	Cumberland, NC	BEA_CA5N_2012	   Federal civilian	2018.0	1609470	N$	1609470	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37051"""	Cumberland, NC	South Central	Cumberland County	37000	North Carolina	95000	Southeast	0	USA
14470	" ""37053"""	Currituck, NC	BEA_CA5N_2012	   Federal civilian	2018.0	2908	N$	2908	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37053"""	Currituck, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14471	" ""37055"""	Dare, NC	BEA_CA5N_2012	   Federal civilian	2018.0	20984	N$	20984	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37055"""	Dare, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14472	" ""37057"""	Davidson, NC	BEA_CA5N_2012	   Federal civilian	2018.0	16035	N$	16035	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37057"""	Davidson, NC	Piedmont-Triad	DavidsonWorks, Inc.	37000	North Carolina	95000	Southeast	0	USA
14473	" ""37059"""	Davie, NC	BEA_CA5N_2012	   Federal civilian	2018.0	5218	N$	5218	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37059"""	Davie, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
14474	" ""37061"""	Duplin, NC	BEA_CA5N_2012	   Federal civilian	2018.0	11677	N$	11677	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37061"""	Duplin, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14475	" ""37063"""	Durham, NC	BEA_CA5N_2012	   Federal civilian	2018.0	844925	N$	844925	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37063"""	Durham, NC	North Central	Durham	37000	North Carolina	95000	Southeast	0	USA
14476	" ""37065"""	Edgecombe, NC	BEA_CA5N_2012	   Federal civilian	2018.0	18852	N$	18852	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37065"""	Edgecombe, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	0	USA
14477	" ""37067"""	Forsyth, NC	BEA_CA5N_2012	   Federal civilian	2018.0	165495	N$	165495	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37067"""	Forsyth, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
14478	" ""37069"""	Franklin, NC	BEA_CA5N_2012	   Federal civilian	2018.0	7130	N$	7130	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37069"""	Franklin, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
14479	" ""37071"""	Gaston, NC	BEA_CA5N_2012	   Federal civilian	2018.0	35620	N$	35620	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37071"""	Gaston, NC	Southwest	Gaston County	37000	North Carolina	95000	Southeast	0	USA
14480	" ""37073"""	Gates, NC	BEA_CA5N_2012	   Federal civilian	2018.0	1226	N$	1226	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37073"""	Gates, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14481	" ""37075"""	Graham, NC	BEA_CA5N_2012	   Federal civilian	2018.0	2970	N$	2970	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37075"""	Graham, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
14482	" ""37077"""	Granville, NC	BEA_CA5N_2012	   Federal civilian	2018.0	184139	N$	184139	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37077"""	Granville, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
14483	" ""37079"""	Greene, NC	BEA_CA5N_2012	   Federal civilian	2018.0	2833	N$	2833	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37079"""	Greene, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14484	" ""37081"""	Guilford, NC	BEA_CA5N_2012	   Federal civilian	2018.0	415046	N$	415046	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37081"""	Guilford, NC	Piedmont-Triad	Greensboro/High Point/Guilford	37000	North Carolina	95000	Southeast	0	USA
14485	" ""37083"""	Halifax, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10432	N$	10432	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37083"""	Halifax, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	0	USA
14486	" ""37085"""	Harnett, NC	BEA_CA5N_2012	   Federal civilian	2018.0	11463	N$	11463	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37085"""	Harnett, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
14487	" ""37087"""	Haywood, NC	BEA_CA5N_2012	   Federal civilian	2018.0	10073	N$	10073	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37087"""	Haywood, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
14488	" ""37089"""	Henderson, NC	BEA_CA5N_2012	   Federal civilian	2018.0	21923	N$	21923	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37089"""	Henderson, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
14489	" ""37091"""	Hertford, NC	BEA_CA5N_2012	   Federal civilian	2018.0	5603	N$	5603	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37091"""	Hertford, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
14490	" ""37093"""	Hoke, NC	BEA_CA5N_2012	   Federal civilian	2018.0	5075	N$	5075	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37093"""	Hoke, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
14491	" ""37095"""	Hyde, NC	BEA_CA5N_2012	   Federal civilian	2018.0	3288	N$	3288	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37095"""	Hyde, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
14492	" ""37097"""	Iredell, NC	BEA_CA5N_2012	   Federal civilian	2018.0	26211	N$	26211	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37097"""	Iredell, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
14493	" ""37099"""	Jackson, NC	BEA_CA5N_2012	   Federal civilian	2018.0	4633	N$	4633	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37099"""	Jackson, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
14494	" ""37101"""	Johnston, NC	BEA_CA5N_2012	   Federal civilian	2018.0	21090	N$	21090	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37101"""	Johnston, NC	North Central		37000	North Carolina	95000	Southeast	0	USA
14495	" ""37103"""	Jones, NC	BEA_CA5N_2012	   Federal civilian	2018.0	1774	N$	1774	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37103"""	Jones, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
14496	" ""37105"""	Lee, NC	BEA_CA5N_2012	   Federal civilian	2018.0	15071	N$	15071	Real 2012 Chained Dollars	R$	-3	YR	The Year 2018	01/1/2018 0:00	Level	5	CNTY	" ""37105"""	Lee, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
