Region Code	Region Name	Measure Name	Date	Estimated Value
40061	Haskell County, OK	Homeownership Rate	2012-01-01	74.09457535979756
15001	Hawaii County, HI	Homeownership Rate	2012-01-01	64.65841850457235
47073	Hawkins County, TN	Homeownership Rate	2012-01-01	78.72204131746116
31085	Hayes County, NE	Homeownership Rate	2012-01-01	62.58437801350048
48209	Hays County, TX	Homeownership Rate	2012-01-01	70.50044950554391
47075	Haywood County, TN	Homeownership Rate	2012-01-01	64.38942463972262
37087	Haywood County, NC	Homeownership Rate	2012-01-01	74.22559705218933
13149	Heard County, GA	Homeownership Rate	2012-01-01	74.26287286168657
48211	Hemphill County, TX	Homeownership Rate	2012-01-01	69.10569105691057
05057	Hempstead County, AR	Homeownership Rate	2012-01-01	67.40080169346486
17071	Henderson County, IL	Homeownership Rate	2012-01-01	81.19183219891652
47077	Henderson County, TN	Homeownership Rate	2012-01-01	77.27570161407591
21101	Henderson County, KY	Homeownership Rate	2012-01-01	69.46551341760923
48213	Henderson County, TX	Homeownership Rate	2012-01-01	75.87009962478976
37089	Henderson County, NC	Homeownership Rate	2012-01-01	76.54084635825929
18063	Hendricks County, IN	Homeownership Rate	2012-01-01	84.68730915293737
12051	Hendry County, FL	Homeownership Rate	2012-01-01	66.86654975391751
27053	Hennepin County, MN	Homeownership Rate	2012-01-01	68.11770760779079
51087	Henrico County, VA	Homeownership Rate	2012-01-01	67.64034897405048
47079	Henry County, TN	Homeownership Rate	2012-01-01	74.25457991156033
17073	Henry County, IL	Homeownership Rate	2012-01-01	79.71551758874965
51089	Henry County, VA	Homeownership Rate	2012-01-01	74.66793878849104
39069	Henry County, OH	Homeownership Rate	2012-01-01	79.20612459634991
29083	Henry County, MO	Homeownership Rate	2012-01-01	72.15057193638063
13151	Henry County, GA	Homeownership Rate	2012-01-01	75.91038769042122
19087	Henry County, IA	Homeownership Rate	2012-01-01	75.12006681979535
01067	Henry County, AL	Homeownership Rate	2012-01-01	79.16056898671194
18065	Henry County, IN	Homeownership Rate	2012-01-01	76.80650406504064
21103	Henry County, KY	Homeownership Rate	2012-01-01	71.4034516444155
36043	Herkimer County, NY	Homeownership Rate	2012-01-01	73.47678763696244
12053	Hernando County, FL	Homeownership Rate	2012-01-01	78.41421560014525
37091	Hertford County, NC	Homeownership Rate	2012-01-01	65.93201510775383
38041	Hettinger County, ND	Homeownership Rate	2012-01-01	85.02718527812631
21105	Hickman County, KY	Homeownership Rate	2012-01-01	77.88461538461539
47081	Hickman County, TN	Homeownership Rate	2012-01-01	82.3524298009215
29085	Hickory County, MO	Homeownership Rate	2012-01-01	81.94224055855284
35023	Hidalgo County, NM	Homeownership Rate	2012-01-01	67.65442404006677
48215	Hidalgo County, TX	Homeownership Rate	2012-01-01	71.4092962496487
39071	Highland County, OH	Homeownership Rate	2012-01-01	72.03070481507328
51091	Highland County, VA	Homeownership Rate	2012-01-01	78.33405265429435
12055	Highlands County, FL	Homeownership Rate	2012-01-01	76.05854140507606
48217	Hill County, TX	Homeownership Rate	2012-01-01	73.07016001406717
30041	Hill County, MT	Homeownership Rate	2012-01-01	67.30474732006125
33011	Hillsborough County, NH	Homeownership Rate	2012-01-01	71.91486439746903
12057	Hillsborough County, FL	Homeownership Rate	2012-01-01	63.197230777312996
26059	Hillsdale County, MI	Homeownership Rate	2012-01-01	81.64566772214964
28049	Hinds County, MS	Homeownership Rate	2012-01-01	59.30479105524136
08053	Hinsdale County, CO	Homeownership Rate	2012-01-01	77.56410256410257
31087	Hitchcock County, NE	Homeownership Rate	2012-01-01	74.73572938689217
39073	Hocking County, OH	Homeownership Rate	2012-01-01	76.21970357454228
48219	Hockley County, TX	Homeownership Rate	2012-01-01	69.96724841850241
20083	Hodgeman County, KS	Homeownership Rate	2012-01-01	84.47559709241952
37093	Hoke County, NC	Homeownership Rate	2012-01-01	69.10281823666293
28051	Holmes County, MS	Homeownership Rate	2012-01-01	72.84529196293902
39075	Holmes County, OH	Homeownership Rate	2012-01-01	80.47263382886236
12059	Holmes County, FL	Homeownership Rate	2012-01-01	75.00827357970216
29087	Holt County, MO	Homeownership Rate	2012-01-01	77.0696591149693
31089	Holt County, NE	Homeownership Rate	2012-01-01	78.86855241264558
15003	Honolulu County, HI	Homeownership Rate	2012-01-01	59.760574985767946
48221	Hood County, TX	Homeownership Rate	2012-01-01	77.2236076475478
41027	Hood River County, OR	Homeownership Rate	2012-01-01	67.51888989212564
31091	Hooker County, NE	Homeownership Rate	2012-01-01	84.28351309707242
02105	Hoonah-Angoon CA, AK	Homeownership Rate	2012-01-01	66.79334916864607
51670	Hopewell City, VA	Homeownership Rate	2012-01-01	50.383322125084064
21107	Hopkins County, KY	Homeownership Rate	2012-01-01	71.53896244844802
48223	Hopkins County, TX	Homeownership Rate	2012-01-01	72.32810544999563
45051	Horry County, SC	Homeownership Rate	2012-01-01	67.64099011523534
05059	Hot Spring County, AR	Homeownership Rate	2012-01-01	72.01168959054668
56017	Hot Springs County, WY	Homeownership Rate	2012-01-01	68.21020891664872
26061	Houghton County, MI	Homeownership Rate	2012-01-01	74.24735316732715
13153	Houston County, GA	Homeownership Rate	2012-01-01	67.2461952687429
27055	Houston County, MN	Homeownership Rate	2012-01-01	83.78783819983927
47083	Houston County, TN	Homeownership Rate	2012-01-01	69.27306047648136
01069	Houston County, AL	Homeownership Rate	2012-01-01	64.89814639399349
48225	Houston County, TX	Homeownership Rate	2012-01-01	70.28022567258823
29089	Howard County, MO	Homeownership Rate	2012-01-01	79.7650827549386
19089	Howard County, IA	Homeownership Rate	2012-01-01	83.31362219116224
48227	Howard County, TX	Homeownership Rate	2012-01-01	66.64487942481682
31093	Howard County, NE	Homeownership Rate	2012-01-01	81.04522934313569
05061	Howard County, AR	Homeownership Rate	2012-01-01	66.05274790039782
24027	Howard County, MD	Homeownership Rate	2012-01-01	77.8408673217555
18067	Howard County, IN	Homeownership Rate	2012-01-01	73.09520892047543
29091	Howell County, MO	Homeownership Rate	2012-01-01	72.85703477668777
27057	Hubbard County, MN	Homeownership Rate	2012-01-01	83.50163350163349
34017	Hudson County, NJ	Homeownership Rate	2012-01-01	35.449080088214856
48229	Hudspeth County, TX	Homeownership Rate	2012-01-01	83.58438364586536
08055	Huerfano County, CO	Homeownership Rate	2012-01-01	71.75458905242269
40063	Hughes County, OK	Homeownership Rate	2012-01-01	77.42308964604698
46065	Hughes County, SD	Homeownership Rate	2012-01-01	75.10806471532666
06023	Humboldt County, CA	Homeownership Rate	2012-01-01	56.839526337280525
19091	Humboldt County, IA	Homeownership Rate	2012-01-01	75.43732532864092
32013	Humboldt County, NV	Homeownership Rate	2012-01-01	71.00374026611074
28053	Humphreys County, MS	Homeownership Rate	2012-01-01	55.71168078944546
47085	Humphreys County, TN	Homeownership Rate	2012-01-01	78.36902800658979
48231	Hunt County, TX	Homeownership Rate	2012-01-01	74.5334836419457
34019	Hunterdon County, NJ	Homeownership Rate	2012-01-01	87.77595181620212
42061	Huntingdon County, PA	Homeownership Rate	2012-01-01	80.20869054034195
18069	Huntington County, IN	Homeownership Rate	2012-01-01	77.90674908399295
39077	Huron County, OH	Homeownership Rate	2012-01-01	74.43391078979676
26063	Huron County, MI	Homeownership Rate	2012-01-01	83.93402188993372
48233	Hutchinson County, TX	Homeownership Rate	2012-01-01	78.65853658536585
46067	Hutchinson County, SD	Homeownership Rate	2012-01-01	81.91914704575744
46069	Hyde County, SD	Homeownership Rate	2012-01-01	81.39700641482538
37095	Hyde County, NC	Homeownership Rate	2012-01-01	67.52188963551211
22045	Iberia Parish, LA	Homeownership Rate	2012-01-01	70.95355137837612
22047	Iberville Parish, LA	Homeownership Rate	2012-01-01	76.71246923707957
19093	Ida County, IA	Homeownership Rate	2012-01-01	78.40126291618829
16049	Idaho County, ID	Homeownership Rate	2012-01-01	77.58102665729079
06025	Imperial County, CA	Homeownership Rate	2012-01-01	58.10476266532339
05063	Independence County, AR	Homeownership Rate	2012-01-01	69.21974656514287
12061	Indian River County, FL	Homeownership Rate	2012-01-01	75.50549112183106
42063	Indiana County, PA	Homeownership Rate	2012-01-01	74.08895196401511
26065	Ingham County, MI	Homeownership Rate	2012-01-01	62.87950627858246
06027	Inyo County, CA	Homeownership Rate	2012-01-01	62.718500137854974
26067	Ionia County, MI	Homeownership Rate	2012-01-01	80.22418203850815
26069	Iosco County, MI	Homeownership Rate	2012-01-01	84.07763183689472
19095	Iowa County, IA	Homeownership Rate	2012-01-01	82.3223461586665
55049	Iowa County, WI	Homeownership Rate	2012-01-01	80.4170753550258
37097	Iredell County, NC	Homeownership Rate	2012-01-01	75.01612515650888
48235	Irion County, TX	Homeownership Rate	2012-01-01	77.79171894604768
49021	Iron County, UT	Homeownership Rate	2012-01-01	65.85049239033124
29093	Iron County, MO	Homeownership Rate	2012-01-01	72.42733699921445
26071	Iron County, MI	Homeownership Rate	2012-01-01	87.88361192181834
55051	Iron County, WI	Homeownership Rate	2012-01-01	80.3385194050265
17075	Iroquois County, IL	Homeownership Rate	2012-01-01	76.93394438510043
13155	Irwin County, GA	Homeownership Rate	2012-01-01	77.89142407553108
26073	Isabella County, MI	Homeownership Rate	2012-01-01	60.73830752385422
27059	Isanti County, MN	Homeownership Rate	2012-01-01	84.96397117694156
53029	Island County, WA	Homeownership Rate	2012-01-01	70.53086211592586
51093	Isle of Wight County, VA	Homeownership Rate	2012-01-01	81.65991209543924
28055	Issaquena County, MS	Homeownership Rate	2012-01-01	70.93206951026856
27061	Itasca County, MN	Homeownership Rate	2012-01-01	83.48544898652474
28057	Itawamba County, MS	Homeownership Rate	2012-01-01	78.70180749710623
05065	Izard County, AR	Homeownership Rate	2012-01-01	77.3724331051649
48237	Jack County, TX	Homeownership Rate	2012-01-01	73.77954779033917
13157	Jackson County, GA	Homeownership Rate	2012-01-01	76.11907646742057
01071	Jackson County, AL	Homeownership Rate	2012-01-01	78.161181338496
55053	Jackson County, WI	Homeownership Rate	2012-01-01	77.76195749617678
48239	Jackson County, TX	Homeownership Rate	2012-01-01	73.21428571428571
08057	Jackson County, CO	Homeownership Rate	2012-01-01	73.84615384615385
39079	Jackson County, OH	Homeownership Rate	2012-01-01	66.89314767983913
47087	Jackson County, TN	Homeownership Rate	2012-01-01	75.32387415175818
18071	Jackson County, IN	Homeownership Rate	2012-01-01	73.0918128375472
19097	Jackson County, IA	Homeownership Rate	2012-01-01	80.06445672191529
22049	Jackson Parish, LA	Homeownership Rate	2012-01-01	65.83700299955326
40065	Jackson County, OK	Homeownership Rate	2012-01-01	61.84991548409921
54035	Jackson County, WV	Homeownership Rate	2012-01-01	81.42210551774177
27063	Jackson County, MN	Homeownership Rate	2012-01-01	78.42571400139317
20085	Jackson County, KS	Homeownership Rate	2012-01-01	79.84396303590366
26075	Jackson County, MI	Homeownership Rate	2012-01-01	75.88907509797971
29095	Jackson County, MO	Homeownership Rate	2012-01-01	64.61283396298208
37099	Jackson County, NC	Homeownership Rate	2012-01-01	71.09422158810294
05067	Jackson County, AR	Homeownership Rate	2012-01-01	68.95105811439429
46071	Jackson County, SD	Homeownership Rate	2012-01-01	54.093470334769634
21109	Jackson County, KY	Homeownership Rate	2012-01-01	76.8314606741573
12063	Jackson County, FL	Homeownership Rate	2012-01-01	78.7026793015537
41029	Jackson County, OR	Homeownership Rate	2012-01-01	62.221955332702805
28059	Jackson County, MS	Homeownership Rate	2012-01-01	71.43436450005794
17077	Jackson County, IL	Homeownership Rate	2012-01-01	56.75770114942529
51095	James City County, VA	Homeownership Rate	2012-01-01	77.28923868624187
13159	Jasper County, GA	Homeownership Rate	2012-01-01	76.82588372772422
17079	Jasper County, IL	Homeownership Rate	2012-01-01	84.1541978387365
48241	Jasper County, TX	Homeownership Rate	2012-01-01	78.55803893294882
18073	Jasper County, IN	Homeownership Rate	2012-01-01	78.37176149745878
28061	Jasper County, MS	Homeownership Rate	2012-01-01	81.9128171763175
19099	Jasper County, IA	Homeownership Rate	2012-01-01	73.2356742783283
45053	Jasper County, SC	Homeownership Rate	2012-01-01	70.5312381514092
29097	Jasper County, MO	Homeownership Rate	2012-01-01	66.74230344658409
18075	Jay County, IN	Homeownership Rate	2012-01-01	77.84365809695475
13161	Jeff Davis County, GA	Homeownership Rate	2012-01-01	68.56912101224928
48243	Jeff Davis County, TX	Homeownership Rate	2012-01-01	77.38782763216349
47089	Jefferson County, TN	Homeownership Rate	2012-01-01	75.79482661968447
42065	Jefferson County, PA	Homeownership Rate	2012-01-01	78.74661857529306
30043	Jefferson County, MT	Homeownership Rate	2012-01-01	85.10388437217705
28063	Jefferson County, MS	Homeownership Rate	2012-01-01	71.46447019405278
54037	Jefferson County, WV	Homeownership Rate	2012-01-01	76.31876232599997
31095	Jefferson County, NE	Homeownership Rate	2012-01-01	78.9423984891407
48245	Jefferson County, TX	Homeownership Rate	2012-01-01	67.05539606954537
16051	Jefferson County, ID	Homeownership Rate	2012-01-01	84.86339856616935
20087	Jefferson County, KS	Homeownership Rate	2012-01-01	85.92769803296119
13163	Jefferson County, GA	Homeownership Rate	2012-01-01	65.70314434265907
29099	Jefferson County, MO	Homeownership Rate	2012-01-01	84.75017301038062
05069	Jefferson County, AR	Homeownership Rate	2012-01-01	64.29161474595018
08059	Jefferson County, CO	Homeownership Rate	2012-01-01	72.82271931884465
41031	Jefferson County, OR	Homeownership Rate	2012-01-01	62.945936886462675
21111	Jefferson County, KY	Homeownership Rate	2012-01-01	65.66637743855736
53031	Jefferson County, WA	Homeownership Rate	2012-01-01	73.24317797633422
39081	Jefferson County, OH	Homeownership Rate	2012-01-01	74.96463300224859
55055	Jefferson County, WI	Homeownership Rate	2012-01-01	75.45682506579274
17081	Jefferson County, IL	Homeownership Rate	2012-01-01	76.0233283602333
01073	Jefferson County, AL	Homeownership Rate	2012-01-01	66.77565126585819
22051	Jefferson Parish, LA	Homeownership Rate	2012-01-01	65.17140739152124
36045	Jefferson County, NY	Homeownership Rate	2012-01-01	59.714272918626
19101	Jefferson County, IA	Homeownership Rate	2012-01-01	78.02609481979073
18077	Jefferson County, IN	Homeownership Rate	2012-01-01	74.41132883253746
12065	Jefferson County, FL	Homeownership Rate	2012-01-01	78.4854099119963
40067	Jefferson County, OK	Homeownership Rate	2012-01-01	74.90384615384616
28065	Jefferson Davis County, MS	Homeownership Rate	2012-01-01	80.74346405228758
22053	Jefferson Davis Parish, LA	Homeownership Rate	2012-01-01	77.30009982932405
13165	Jenkins County, GA	Homeownership Rate	2012-01-01	74.43978430197723
18079	Jennings County, IN	Homeownership Rate	2012-01-01	74.98752050203238
46073	Jerauld County, SD	Homeownership Rate	2012-01-01	72.34678624813155
16053	Jerome County, ID	Homeownership Rate	2012-01-01	63.34317510788099
17083	Jersey County, IL	Homeownership Rate	2012-01-01	81.61717969672205
21113	Jessamine County, KY	Homeownership Rate	2012-01-01	65.78176766057497
20089	Jewell County, KS	Homeownership Rate	2012-01-01	78.02233902759527
48247	Jim Hogg County, TX	Homeownership Rate	2012-01-01	70.03450920245399
48249	Jim Wells County, TX	Homeownership Rate	2012-01-01	74.71904549730185
17085	Jo Daviess County, IL	Homeownership Rate	2012-01-01	81.28480420546175
17087	Johnson County, IL	Homeownership Rate	2012-01-01	85.92613582695759
21115	Johnson County, KY	Homeownership Rate	2012-01-01	76.89180327868851
19103	Johnson County, IA	Homeownership Rate	2012-01-01	63.94243624960498
05071	Johnson County, AR	Homeownership Rate	2012-01-01	70.68598723557982
31097	Johnson County, NE	Homeownership Rate	2012-01-01	77.84209307710118
29101	Johnson County, MO	Homeownership Rate	2012-01-01	64.06192331351241
47091	Johnson County, TN	Homeownership Rate	2012-01-01	78.79617795630212
13167	Johnson County, GA	Homeownership Rate	2012-01-01	78.7691949744067
48251	Johnson County, TX	Homeownership Rate	2012-01-01	75.64469528087768
18081	Johnson County, IN	Homeownership Rate	2012-01-01	76.53734224419064
20091	Johnson County, KS	Homeownership Rate	2012-01-01	75.99762862931449
56019	Johnson County, WY	Homeownership Rate	2012-01-01	78.98910984848484
37101	Johnston County, NC	Homeownership Rate	2012-01-01	71.35059841935986
40069	Johnston County, OK	Homeownership Rate	2012-01-01	71.65957446808511
19105	Jones County, IA	Homeownership Rate	2012-01-01	83.4529381175247
48253	Jones County, TX	Homeownership Rate	2012-01-01	79.08574843143114
37103	Jones County, NC	Homeownership Rate	2012-01-01	70.64110245656082
13169	Jones County, GA	Homeownership Rate	2012-01-01	81.0328406645737
28067	Jones County, MS	Homeownership Rate	2012-01-01	70.40836397197889
46075	Jones County, SD	Homeownership Rate	2012-01-01	72.97047970479706
41033	Josephine County, OR	Homeownership Rate	2012-01-01	66.03532561967229
49023	Juab County, UT	Homeownership Rate	2012-01-01	79.0124678408866
30045	Judith Basin County, MT	Homeownership Rate	2012-01-01	77.2306192101414
