GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39103	Medina, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2488069	2583171	2734261	2881709	3024999	3124108	3182348	3190379	3052109	3174355	3333460	3401901	3537752	3717320	3915280	4051022	4193677	4330552	4467823
 39105	Meigs, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	222913	176554	159656	159153	168102	176298	167275	166881	178889	190775	193736	191004	192943	199464	199053	197639	202371	214888	223380
 39107	Mercer, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	658251	661138	701112	781240	782685	804752	859532	961687	916748	990857	1085116	1087764	1297165	1313772	1355297	1293704	1365164	1513587	1430584
 39109	Miami, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1866456	1856003	1878423	1940036	1957934	2075717	2168890	2189847	1991063	2072870	2277119	2459263	2461123	2400926	2390177	2473020	2574887	2677223	2754948
 39111	Monroe, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	202840	209215	225996	204262	150262	155898	183454	204589	193829	195999	229652	227529	215489	189922	165145	147718	154985	187350	207159
 39113	Montgomery, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	14517996	14527443	14829487	15301760	15314487	15677356	15403570	15231189	14373389	14514072	15039323	15542013	16041003	16545917	17006598	17280636	17911422	18704407	19408247
 39115	Morgan, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	125082	127068	126008	117271	115205	116775	115785	117751	121201	127542	136121	139090	143933	153294	163388	159065	167960	178986	180499
 39117	Morrow, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	264003	260859	278669	294937	300522	299313	314859	309685	301185	311164	344603	342333	361066	349136	388740	404280	361543	382275	399657
 39119	Muskingum, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1561309	1581704	1617647	1668379	1623978	1634149	1643659	1647219	1620557	1630245	1758244	1772218	1825524	1879118	1955272	1975254	2029983	2115899	2169437
 39121	Noble, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	149827	160952	156957	150027	149762	152440	156215	152920	144779	151924	169001	173153	247774	209914	205228	189407	190555	198751	199503
 39123	Ottawa, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	643867	642605	716360	739273	745635	782326	784801	793500	757579	792499	823789	847740	870654	876954	871621	896952	909256	958675	971630
 39125	Paulding, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	210582	205930	206493	230985	243438	257816	262258	275200	257185	260692	294630	289671	299819	304968	286543	285123	299820	329237	323082
