GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39149	Shelby, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	112564	122119	131793	135430	140306	146601	150225	154617	154292	157674	154616	152340	151915	151760	150581	153628	156277	161351	167229
 39151	Stark, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	863680	915928	952311	1006071	1015407	1031325	1068883	1098571	1110376	1179026	1169328	1167706	1172140	1192814	1201429	1218290	1241064	1275972	1301169
 39153	Summit, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	1571303	1649171	1719105	1818633	1849609	1848100	1908328	2001311	2048864	2108658	2089955	2083305	2102553	2143607	2150366	2161904	2156746	2233842	2284530
 39155	Trumbull, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	483056	502922	522320	540334	546356	546491	556183	566398	581341	610856	613141	606393	610619	618081	624860	632716	632806	642107	650914
 39157	Tuscarawas, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	194072	205885	217218	222352	225593	238383	243280	249741	256033	273811	273663	278091	284962	293398	302428	311333	313216	324009	342920
 39159	Union, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	131688	144017	155380	164386	170025	180692	187390	206663	208238	216801	218668	218790	224328	233427	250930	260032	272893	280071	300935
 39161	Van Wert, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	53915	56121	63407	67325	68693	76216	75669	76783	77456	81077	79655	78183	79372	80170	83302	85320	86700	90399	93448
 39163	Vinton, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	27894	30697	31852	32589	34559	33465	35870	36079	37557	39372	37882	36217	34918	36390	38793	38882	38449	39460	40424
 39165	Warren, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	362792	387740	424345	458235	479998	503681	541958	571728	586867	608589	609558	610457	631334	643398	667351	693893	711889	746288	773316
 39167	Washington, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	136316	144112	149839	155846	159751	160604	164851	166183	167434	171555	167127	169563	172027	177068	182156	185282	183700	185906	195033
 39169	Wayne, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	303434	320515	334630	347627	345756	349814	350009	370754	380452	400467	393628	398731	403680	393128	402995	418632	429448	449319	452843
 39171	Williams, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	86608	89480	103573	107787	110932	104235	107654	112125	113808	118436	115319	114991	116885	118768	121004	124655	125176	130205	134996
 39173	Wood, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	498998	527332	560750	579198	612432	665892	697725	704476	699671	723023	707401	688768	700798	695936	704422	713417	717057	738798	759274
 39175	Wyandot, OH	3.0	CAINC6N	2000.0	...	  Government and government enterprises	Thousands of dollars	49990	53336	57784	60703	61996	63704	64040	67751	68815	72466	72320	73695	75944	80815	85416	87518	90095	92198	94844
