GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39135"""	Preble, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	5694	6127	(D)	6132	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39137"""	Putnam, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	3382	3420	4741	5651	5605	6122	12155	14505	15970	16020	17324	7758	8607	9466	11096	13117	14157	15202	16918
" ""39139"""	Richland, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	45476	45176	45178	45942	48846	48320	50161	67529	51454	51651	56391	54981	55480	52362	50486	49966	51911	53778	54256
" ""39141"""	Ross, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	11902	11485	12348	13512	14147	15570	17692	17151	17749	18481	19988	20053	16672	13009	12788	14270	15013	18949
" ""39143"""	Sandusky, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	13613	14297	11218	12849	14506	16147	16745	16422	15418	16733	17818	17404	16932	16931	18249	16454	17586	22223	21860
" ""39145"""	Scioto, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	16902	16895	16580	18125	20379	26933	30542	33178	42470	41342	41171	40458	32307	35181	33997	42382	43363	34818
" ""39147"""	Seneca, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	13440	14041	13958	13629	13737	14053	14879	15553	14740	13461	14526	15262	14036	14289	(D)	(D)	(D)	(D)	(D)
" ""39149"""	Shelby, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	20409	21877	24901	27692	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39151"""	Stark, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	228809	234229	232514	229811	236326	234317	235241	245869	234701	236543	252811	259156	301331	370790	360522	363465	401876	438409	455750
" ""39153"""	Summit, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	622574	621571	635146	709205	781043	868238	911987	957901	917366	933430	955839	1028756	1068531	1119206	1183264	1207598	1193183	1212527	1275452
" ""39155"""	Trumbull, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	78311	76081	77307	73475	72658	72058	72167	70085	71306	72229	76867	79626	73561	68878	72120	68209	65234	70516	75043
" ""39157"""	Tuscarawas, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	27035	28023	29217	31417	36440	50220	44586	49598	42299	40799	44217	50023	52629	57978	58241	58592	64858	68366	70722
" ""39159"""	Union, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	128414	(D)	(D)	(D)	186553	(D)	(D)	228688	219650	(D)	(D)	(D)	312859	327313	(D)	(D)	(D)	(D)	(D)
" ""39161"""	Van Wert, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	3691	4007	(D)	(D)	(D)	(D)	5577	(D)	5595	6388	6887	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39163"""	Vinton, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	966	817	951	743	822	865	831	917	910	683	654	738	783	(D)	(D)	(D)	694	(D)	(D)
" ""39165"""	Warren, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	97231	133539	150408	173767	199579	210951	217803	212716	207247	211818	239101	256311	267991	321545	348181	376407	406363	407066	445155
" ""39167"""	Washington, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	32861	29003	33207	43574	39504	44194	49311	50570	36619	35300	37339	39178	40720	42011	40425	41045	49764	52640	50292
" ""39169"""	Wayne, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	55074	54266	51191	45699	48184	46058	65130	71339	66530	73447	78357	86463	55194	53341	58670	57498	58733	61833	61722
" ""39171"""	Williams, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	5701	4340	5067	6415	7936	7594	6812	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39173"""	Wood, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	67294	60598	56527	61941	63015	70887	75065	79690	82597	84306	88316	97240	107077	115090	124500	123513	129654	132512	132990
" ""39175"""	Wyandot, OH	3.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	4245	(D)	(D)
