GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39103"""	Medina, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	5719	6180	6788	8479	9485	9187	10030	10079	10535	10670	10729	11961	13708	15737	16711	17998	17590	18727	21042
" ""39105"""	Meigs, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39107"""	Mercer, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	72	93	74	160	257	791	1176	1137	1039	(D)	(D)	(D)	1125	1224	(D)	(D)	(D)	(D)	1382
" ""39109"""	Miami, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	3786	4083	4132	4394	4263	4516	4760	4601	4103	3800	6555	6695	6533	7411	8008	8360	7648	8081	11474
" ""39111"""	Monroe, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	893	840	894	883	868	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39113"""	Montgomery, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	194690	210313	214758	228062	239482	278337	295555	314898	325510	338232	350567	345208	343500	356172	368122	391426	392455	418498	451856
" ""39115"""	Morgan, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	0	0	0	0	0	0	0	0	(D)	(D)	0	0	0	0	0	0	0	0	0
" ""39117"""	Morrow, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	405	(D)	(D)
" ""39119"""	Muskingum, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	15888	(D)	(D)	22257	23917	26006	26783	27462	29278	29569	32024	31929	30392	(D)	(D)	(D)	(D)	30233	30815
" ""39121"""	Noble, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
" ""39123"""	Ottawa, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	949	(D)	1151	1229	(D)	(D)	(D)	1218	1224	1290	1299	1216	1335	1375	1329	1416	(D)	(D)	(D)
" ""39125"""	Paulding, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
