GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39113"""	Montgomery, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	132392	142759	140836	145919	139851	142918	153048	152714	145834	141954	138893	141423	152133	153593	168038	167929	163504	172497	183883
" ""39115"""	Morgan, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	47	77	69	68	73	(D)	43	71	131	128	(D)	290	253	284	66	101	137	(D)	201
" ""39117"""	Morrow, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1003	981	630	642	847	886	930	762	855	928	881	1108	1443	1476	2063	2470	2687	2627	2566
" ""39119"""	Muskingum, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	7563	8352	7771	8740	9051	9257	9500	9902	9857	9749	9026	9005	9243	9502	9936	9985	8983	11089	11677
" ""39121"""	Noble, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	62	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	71	95	(D)	154	136	132	(D)	133	197
" ""39123"""	Ottawa, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	3684	4513	4055	4418	4894	4737	4954	5078	6148	5725	5136	4341	4513	4466	4866	5056	5394	5736	5825
" ""39125"""	Paulding, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	415	587	581	544	569	528	550	520	662	558	627	605	595	588	629	936	863	781	737
" ""39127"""	Perry, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	448	552	518	716	739	713	450	445	447	345	402	424	404	423	455	408	416	387	503
" ""39129"""	Pickaway, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2243	3057	2994	3114	3043	3104	3260	3350	3224	2594	2676	2810	3201	3120	2900	3902	4424	4968	4885
" ""39131"""	Pike, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1292	2711	2680	2460	1868	1680	1047	1066	999	1252	1052	917	1381	1352	1309	1576	1871	2282	2444
